coin_id,avg_price,variance,stddev,min_price,max_price,pct_growth,rel_volatility_pct,start_date,end_date
binancecoin,756.3737904827586,4607.837142814789,67.88105142685099,635.85925,946.01636,48.7776359312222,8.974537759105274,2025-07-29 11:00:59.108,2025-10-03 11:50:14
bitcoin,97839.4576200627,8237599.111859905,2870.1217939069948,91732.8,105769.56,15.301789545288047,2.9335013334318147,2025-07-29 11:04:47.755,2025-10-03 11:49:01
ethereum,3657.764732727273,69337.98770247206,263.32107341128636,2916.932,4213.575,44.45228754047061,7.198961460130626,2025-07-29 11:04:58.434,2025-10-03 11:49:24
ripple,2.551987822633229,0.014648352964461308,0.12103038033676217,2.315228,2.8842998,24.57951441499499,4.742592392618819,2025-07-29 11:04:24.617,2025-10-03 11:49:42
tether,0.8561313750815558,3.092939738630158e-05,0.005561420446819462,0.8426527,0.87683386,4.056375776164953,0.6495989527646591,2025-07-29 11:04:00.586,2025-10-03 11:49:53
